"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
0.065	202.598898330653	8.93230772329118	-75.5884527003414
0.066	284.676491170903	-179.488008901344	-39.7132471881623
0.067	258.321468064909	-263.128123007098	-44.2882740633984
0.068	91.0153674215186	-211.904604562036	-13.5113872953081
0.069	67.5432984069404	-272.999718028797	136.603346209573
0.07	41.80544702004	-280.580203508248	225.689528564982
0.071	-5.1631955784337	-244.062930976952	276.152078293092
0.0720000000000001	-26.733636333538	-131.14013616171	235.76916583107
0.0730000000000001	-177.130723325118	-22.6022644314043	266.928061637876
0.0740000000000001	-278.694467294377	13.0307456599705	256.02940643674
0.0750000000000001	-313.812381843583	48.5705576609097	220.396105774381
0.0760000000000001	-231.679130740048	62.1781462805853	107.082823572132
0.0770000000000001	-279.666907709184	272.419782756366	-14.2828100465134
0.0780000000000001	-249.64843307892	271.149974109948	-12.7498661542512
0.0790000000000001	-67.368509885932	277.654538426518	-25.4212004653052
0.0800000000000001	-56.3846170281013	292.675026471682	-251.466035912182
0.0810000000000001	-131.264938931817	110.081598193828	-224.546174350838
0.0820000000000001	169.949997777458	162.104166321701	-293.560960348439
0.0830000000000001	114.80067222342	172.973503845158	-124.230610333354
0.0840000000000001	276.206069565778	-52.2748676910957	-253.815199691568
0.0850000000000001	176.935572797218	42.2417014141806	-106.994344087019
0.0860000000000001	313.967085634352	-199.313855732366	-74.2178477238582
0.0870000000000001	90.813544331267	-157.333799600435	-111.260455787588
0.0880000000000001	208.347331982546	-316.133084826119	111.558796592652
0.0890000000000001	80.5161278964067	-181.177584001572	27.5605175911815
0.0900000000000001	4.18135870485692	-311.039826402208	252.037048179086
0.0910000000000001	65.6567813644694	-114.570778027696	205.657255067115
0.0920000000000001	-167.476266657935	-129.580620751796	313.854896588997
0.0930000000000001	-148.090430267298	-149.114324444857	245.492505854895
0.0940000000000001	-215.27708952239	86.7625902036295	216.092582171958
0.0950000000000001	-335.193144965274	47.7476482130019	244.255880670484
0.0960000000000001	-263.546906869295	103.391930755591	0.584194197736365
0.0970000000000001	-328.528968109589	292.087957228411	74.3394924442692
0.0980000000000001	-100.64252264051	241.486035962128	-1.01959704767718
0.0990000000000001	-220.476431933118	358.623353672972	-185.556802450322
0.1	-18.4947418980249	224.920139051844	-146.309045632662
0.101	-24.8655538435176	296.807210142094	-288.720578274681
0.102	94.2606874356057	67.413556533455	-338.638149605023
0.103	163.237105776495	232.230978171577	-186.87817360469
0.104	293.958055294194	-69.6641180508468	-306.218329890014
0.105	256.746141662485	34.2359564916431	-106.486090587085
0.106	217.719284099348	-169.157148894723	-241.790740801255
0.107	296.937276448436	-252.451859830988	28.2482315097943
0.108	107.510075051559	-256.559539781775	-67.0977765030547
0.109	236.748070240412	-209.135055904309	90.6755462846429
0.11	44.6066779749221	-331.468781536043	239.578172022703
0.111	-2.72818136986808	-163.268093633632	262.173492199467
0.112	-6.66599091095899	-123.25097589749	252.291773256531
0.113	-127.636924340868	-177.617587976569	223.24625285695
0.114	-279.174928567655	-58.9784256941859	283.039057485274
0.115	-312.600829562906	121.556565671071	219.488263655809
0.116	-308.228808780486	124.612443882003	67.5980174108928
0.117	-244.880600974609	194.166512469042	45.4646610158563
0.118	-182.337263377142	300.128992886517	4.59577334008909
0.119	-146.210641759211	323.810532253671	-99.1985743153566
0.12	-96.0387797319006	298.437679053485	-204.123734623096
0.121	-23.3866127988616	265.991332617082	-295.015212671226
0.122	56.2144601552841	222.254251084292	-299.051838942409
0.123	155.705098330472	133.720695197606	-292.518967472695
0.124	310.779963470855	20.6116079553327	-279.204150133902
0.125	365.420802619771	-100.038808637375	-230.709136800989
0.126	358.940016130612	-204.879863165064	-166.360077139429
0.127	344.399556882329	-299.192400299005	-91.1388882083317
0.128	270.83530070964	-301.976919652096	-16.3366607359658
0.129	143.556656163181	-359.065096451575	141.666157923361
0.13	66.0387499335708	-362.876983469154	318.231031391991
0.131	-29.6981316313707	-328.620241636476	388.304414975654
0.132	-111.847162050621	-283.882482930963	391.505204585313
0.133	-206.02162285467	-114.232525276919	331.047936531325
0.134	-388.394588120256	48.918227962347	340.65104146869
0.135	-435.285402864958	147.416274496334	291.220848696414
0.136	-431.92677753372	221.687984132684	225.691714991962
0.137	-313.578668501487	301.974469600827	31.4894513277588
0.138	-291.018171290881	437.907750120271	-153.815661238486
0.139	-226.152230065983	465.333052128499	-252.183310905961
0.14	-141.706071072838	425.469498006216	-311.348109469738
0.141	76.3542391210854	272.295608152393	-378.053089950484
0.142	247.535646969394	209.741440447582	-471.093300044557
0.143	344.45982686002	132.85472118194	-459.945156669801
0.144	393.728388620649	34.1817469337307	-395.537686179443
0.145	416.576802091922	-153.901371761839	-216.795246360557
0.146	460.753847813698	-326.775985874247	-101.517088074283
0.147	422.024451564927	-408.727754032842	-6.31452960071721
0.148	341.617193592123	-468.04128282366	92.2163869993349
0.149	205.487976764891	-440.619762726767	205.561259625873
0.15	4.85903841009216	-396.126949699545	372.735436305497
0.151	-118.701998320505	-346.399133754636	461.092528696094
0.152	-231.61675159374	-250.82623033448	481.006609732912
0.153	-334.669683624425	-132.17379568606	470.902791226505
0.154	-399.249401607545	-4.22615801567394	398.534617151811
0.155	-441.821267404524	169.730237592525	260.957128840985
0.156	-457.136465604828	318.677806127704	125.704697356179
0.157	-420.868331800222	413.606754208047	1.25680309456411
0.158	-333.388227727914	472.177929891172	-122.752005452747
0.159	-220.590298930647	489.482424384215	-250.216631864002
0.16	-95.8620420499414	463.000030412591	-352.630686038332
0.161	48.1966499731503	385.726839826481	-422.534490899905
0.162	207.720286006971	261.62554276614	-455.755399878383
0.163	335.638010133959	122.281711218844	-450.224373129503
0.164	430.081164967567	-21.1316567811473	-398.557926500503
0.165	477.377879095185	-155.913767773221	-309.001404644176
0.166	473.565772560304	-292.202726207874	-197.221889950725
0.167	443.464292302641	-400.325025422497	-67.7288904646081
0.168	378.470444606661	-455.68981861764	72.1989681864481
0.169	267.930060302029	-473.504256430913	219.249735321355
0.17	103.175000076396	-450.230798050197	349.522526153872
0.171	-56.3004411050991	-379.376624995816	442.6055801342
0.172	-201.506631360811	-284.560642915153	483.22110670412
0.173	-336.767404283151	-167.819317808074	482.087720222408
0.174	-424.619114311849	-32.5804299350887	447.371139505504
0.175	-468.094144682071	112.645699644364	371.857523856534
0.176	-472.651712531654	274.365083522121	234.592884084557
0.177	-437.945553077631	403.201991401146	38.1475125360529
0.178	-374.832767909235	473.294201426779	-112.426744530957
0.179	-279.154087867815	510.300955687224	-251.277538262074
0.18	-149.327447324154	501.558315655802	-353.065085053972
0.181	32.4703974572556	426.20321421898	-427.856324205814
0.182	203.106266963726	270.092520988956	-498.99837233577
0.183	343.879632413681	134.414860687094	-508.117369168007
