"Time [s]"	"Current(Phase_A) [A]"	"Current(Phase_C) [A]"	"Current(Phase_B) [A]"
0.1	-144.014904324309	98.8736512907298	45.1412530335793
0.101	-127.351237726538	126.536270609444	0.814967117094156
0.102	-97.6041803809964	141.729585432987	-44.1254050519904
0.103	-55.5874104506987	143.44994050046	-87.8625300497617
0.104	-7.17627133647511	129.19616425097	-122.019892914495
0.105	42.3055270420682	101.134897170304	-143.440424212373
0.106	86.4372719402863	63.288312464542	-149.725584404828
0.107	120.563417581048	21.2791796666914	-141.842597247739
0.108	144.311098934798	-23.4863673037739	-120.824731631024
0.109	154.791950917525	-66.0979955593314	-88.693955358194
0.11	150.973675538744	-103.888316288851	-47.0853592498934
0.111	133.432435100833	-131.166288398187	-2.26614670264678
0.112	103.454976552931	-146.002925267464	42.5479487145329
0.113	61.5906339667333	-146.897429141283	85.3067951745497
0.114	12.9837343643378	-132.269674027821	119.285939663483
0.115	-36.8038838494995	-103.488710085658	140.292593935158
0.116	-80.5408309431929	-65.4168492172574	145.95768016045
0.117	-115.973936629757	-20.3885598635234	136.362496493281
0.118	-137.947363298784	21.739535800393	116.207827498391
0.119	-148.032266929825	62.9752763486584	85.0569905811666
0.12	-144.26059243805	98.9518137205067	45.308778717543
0.121	-127.573620349378	126.528085878837	1.04553447054114
0.122	-97.8392842180697	141.726899315005	-43.8876150969351
0.123	-55.8288610196181	143.466014241279	-87.637153221661
0.124	-7.4183253445438	129.215074294015	-121.796748949471
0.125	42.0645639158323	101.138872970841	-143.203436886673
0.126	86.2055108844649	63.2645173394004	-149.470028223865
0.127	120.336769197471	21.2466406280703	-141.583409825542
0.128	144.030572586111	-23.4344073765512	-120.59616520956
0.129	154.475064987272	-65.930414850066	-88.5446501372061
0.13	150.630007428501	-103.596294509683	-47.0337129188176
0.131	133.128228812244	-130.817125758535	-2.31110305370947
0.132	103.21701843697	-145.697551077786	42.4805326408164
0.133	61.3841582588053	-146.634270050884	85.2501117920789
0.134	12.7997226980744	-132.032471173212	119.232748475138
0.135	-36.9864779469119	-103.280083194875	140.266561141787
0.136	-80.7261490826896	-65.2342902295656	145.960439312255
0.137	-116.142208328579	-20.267986567647	136.410194896226
0.138	-138.161926026176	21.8847088359325	116.277217190244
0.139	-148.210508548782	62.9917657727075	85.2187427760749
0.14	-144.430601850996	99.0087796310202	45.4218222199754
0.141	-127.731507097844	126.497349845904	1.23415725194026
0.142	-98.00120071682	141.70999509587	-43.7087943790496
0.143	-56.0040853637153	143.455219612321	-87.4511342486054
0.144	-7.59953425302994	129.209582316502	-121.610048063472
0.145	41.8810314595712	101.124750083515	-143.005781543087
0.146	86.0245999297826	63.231632810524	-149.256232740307
0.147	120.164106128891	21.203882308751	-141.367988437643
0.148	143.805521742047	-23.3961376596154	-120.409384082431
0.149	154.21665248838	-65.7981773629689	-88.4184751254113
0.15	150.348246779063	-103.361873287194	-46.986373491869
0.151	132.880873635333	-130.542132420768	-2.33874121456509
0.152	103.026889579682	-145.449207766965	42.4223181872827
0.153	61.2174293552647	-146.422457779731	85.2050284244661
0.154	12.6533019206388	-131.840370946328	119.18706902569
0.155	-37.13253172555	-103.110359170272	140.242890895822
0.156	-80.8709457835564	-65.0879035051926	145.958849288749
0.157	-116.27330032258	-20.1774018786077	136.450702201188
0.158	-138.331747637077	21.9917624832279	116.33998515385
0.159	-148.356580988569	63.0086469967226	85.3479339918467
0.16	-144.56919022824	99.0541144894561	45.5150757387837
0.161	-127.862482481013	126.467474392982	1.39500808803081
0.162	-98.1323156575477	141.698304559776	-43.5659889022282
0.163	-56.0462352702358	143.338421797759	-87.2921865275234
0.164	-7.75165852374239	129.207602208498	-121.455943684755
0.165	41.7192578166085	101.116098486559	-142.835356303167
0.166	85.8609696077781	63.2089728930865	-149.069942500865
0.167	120.011997644185	21.1689814420312	-141.180979086216
0.168	143.617258770122	-23.3766334450221	-120.2406253251
0.169	153.986042364977	-65.678585047283	-88.3074573176939
0.17	150.096899191331	-103.155790050372	-46.9411091409581
0.171	132.657713540925	-130.309811402615	-2.34790213830985
0.172	102.858135896402	-145.232951468081	42.3748155716798
0.173	61.0667682652549	-146.237445678062	85.170677412807
0.174	12.5225292422075	-131.67066335239	119.148134110182
0.175	-37.2614535926206	-102.959425400954	140.220878993575
0.176	-80.9946409792925	-64.9596050339676	145.95424601326
0.177	-116.384850790421	-20.1006795510445	136.485530341465
0.178	-138.47773292105	22.0801011596556	116.397631761394
0.179	-148.485838827906	63.0298650154375	85.455973812469
0.18	-144.692032588576	99.1005270797192	45.5915055088564
0.181	-128.097112449466	126.44356841211	1.65354403735591
0.182	-98.2564173133261	141.672046220778	-43.4156289074516
0.183	-56.2673234768525	143.436357866418	-87.1690343895655
0.184	-7.87457738026446	129.194551317945	-121.319973937681
0.185	41.5895807932835	101.097819263139	-142.687400056423
0.186	85.7282780689207	63.1838846766113	-148.912162745532
0.187	119.890438118903	21.1330471174727	-141.023485236376
0.188	143.457752177239	-23.352824677961	-120.104927499278
0.189	153.792381534322	-65.5790315718429	-88.2133499624794
0.19	149.884665115531	-102.983113017809	-46.901552097722
0.191	132.470923428749	-130.113697244383	-2.35722618436586
0.192	102.718453748934	-145.051405413762	42.3329516648284
0.193	60.9409504663904	-146.080688939472	85.1397384730813
0.194	12.4147789451319	-131.525196463467	119.110417518335
0.195	-37.3670001242644	-102.829522284327	140.196522408591
0.196	-81.0933351101428	-64.8511975580935	145.944532668236
0.197	-116.473631825504	-20.0399486954232	136.513580520927
0.198	-138.597866004852	22.1506113149751	116.447254689877
0.199	-148.594501489474	63.0483528184384	85.5461486710354
0.2	-144.795456249127	99.1428870002959	45.6525692488311
0.201	-128.182296882151	126.436017291149	1.74627959100269
0.202	-98.3571145662638	141.65543557262	-43.2983210063559
0.203	-56.3737439631553	143.423432895057	-87.0496889319018
0.204	-7.97322348921707	129.188179842397	-121.21495635318
0.205	41.4711369281421	101.081101979465	-142.552238907607
0.206	85.5998994978776	63.1631698277099	-148.763069325588
0.207	119.773587656346	21.1024088323401	-140.875996488686
0.208	143.309050200011	-23.3292764447105	-119.9797737553
0.209	153.613687071789	-65.4889147602332	-88.1247723115553
0.21	149.689862384871	-102.829713791688	-46.8601485931831
0.211	132.300330011519	-129.940057961715	-2.36027204980391
0.212	102.590875862205	-144.892905354123	42.3020294919184
0.213	60.8230980296896	-145.942477829589	85.119379799899
0.214	12.3121002082493	-131.396070226336	119.083970018087
0.215	-37.4644477618633	-102.713422926745	140.177870688608
0.216	-81.1821042461825	-64.7559629195123	145.938067165695
0.217	-116.553380384412	-19.9902324642667	136.543612848679
0.218	-138.707229217201	22.2118366564094	116.495392560792
0.219	-148.696720711889	63.0728146727687	85.6239060391205
0.22	-144.890919621544	99.1856839408112	45.7052356807329
0.221	-128.261812246128	126.434872777309	1.82693946881861
0.222	-98.450134232259	141.64050195742	-43.1903677251613
0.223	-56.4700754400897	143.412185737453	-86.942110297363
0.224	-8.09993441657662	129.171254288294	-121.071319871718
