"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
0.179	-192.44690337698	523.890414753316	-269.626433241636
0.18	-67.009605060133	516.699525372244	-426.508763739584
0.181	50.8032033711125	433.124880563278	-510.68379964172
0.182	207.724768774352	269.244794953619	-511.167753807312
0.183	383.470592478883	94.0776742272957	-496.778313430318
0.184	503.852715461631	-55.4387679300781	-458.143518213713
0.185	548.434814020743	-169.764592916159	-331.388310073662
0.186	506.933292101777	-313.930230061827	-157.091537228415
0.187	438.316538334788	-472.605940275977	14.1011572116094
0.188	371.909804007573	-538.032646231054	176.809364535766
0.189	218.840220701319	-550.263996009443	286.363244161486
0.19	54.9124632501721	-477.416826200077	397.319553745257
0.191	-122.084605659774	-355.20604728047	512.452695523604
0.192	-286.742429116849	-255.833686269979	540.540676185902
0.193	-401.535654136243	-120.482619421451	509.60817705433
0.194	-468.280173992044	39.6781711195331	430.336611006891
0.195	-504.909766188618	200.569239906938	287.869471380739
0.196	-502.708053705177	366.990249919082	137.040615092962
0.197	-458.132740207616	469.897996660792	-8.98175817108071
0.198	-359.775349759675	518.886430659648	-150.911872627951
0.199	-211.122321438782	531.347611610138	-278.948120810761
0.2	-62.8438128702158	476.787121358136	-397.034295261421
0.201	90.1059560276005	370.594625358736	-487.524210748982
0.202	242.59365433499	247.126280415341	-529.161972894098
0.203	383.991541944958	116.50233734431	-508.647465016131
0.204	478.663379350741	-28.5282538692846	-441.274633090178
0.205	524.651472461729	-171.741502708732	-325.227646649989
0.206	518.38250019258	-304.402268857591	-174.046669303875
0.207	451.78064412526	-425.952852560384	-29.4264067085703
0.208	350.256224872104	-506.825936045008	125.091279201045
0.209	225.627784412204	-533.264387955839	277.37139056527
0.21	93.6193307636426	-500.808660097405	410.071772389345
0.211	-56.4481380674195	-428.449944664541	490.208076702523
0.212	-203.184233633956	-295.434482016342	523.393132285939
0.213	-348.062796827884	-136.179040724803	501.166219158018
0.214	-472.804173738807	14.6558640344299	428.327720480081
0.215	-534.487587211244	175.70473191717	336.515593829344
0.216	-540.018144461619	324.835161188397	214.118288851007
0.217	-495.022396415316	427.23772295081	57.8770252763841
0.218	-381.094613334148	490.290263105985	-119.56990985756
0.219	-221.768525742044	536.676599604103	-273.634429953138
0.22	-81.4879216445519	519.340129289386	-419.844582213244
0.221	65.2253422417042	442.894159496062	-508.113516766362
0.222	210.14178872154	300.195610095945	-536.242549144749
0.223	371.96835322557	129.563509748206	-502.369512933674
0.224	495.583168608836	-32.9687466031399	-445.559531928992
0.225	551.681446630823	-197.818856836723	-357.61867869606
0.226	549.822568774888	-322.35421357936	-187.79442974552
0.227	465.121951753509	-441.635506037074	-24.684788651264
0.228	351.285855021017	-536.793808668295	144.88285710621
0.229	236.754708720794	-557.842596972879	318.47224997177
0.23	82.5538665703132	-514.875279036023	431.95684192129
0.231	-90.9839100806398	-411.344098043524	487.921855994576
0.232	-250.768168653986	-251.622335869973	537.999059616559
0.233	-413.371235933364	-109.581348281632	525.850477131266
0.234	-508.525279660174	37.4552183185286	450.179659525754
0.235	-538.214541545306	184.421648615225	323.026188011788
0.236	-510.44188592032	343.029452759596	160.87808576646
0.237	-452.774975882665	475.966236320298	0.76760296954137
0.238	-370.825575442442	536.671290179468	-166.613609994359
0.239	-223.545390896106	549.521697104869	-301.653721108083
0.24	-65.7341874317536	501.759240111556	-408.321659208
0.241	95.0319860274114	389.312908582873	-491.575338838342
0.242	250.102426755384	251.162335252012	-538.930680697044
0.243	399.309893834492	114.017108781889	-520.252742755319
0.244	494.067154334453	-35.067135633484	-446.460824153006
0.245	533.970294259844	-180.787154866362	-325.401052877365
0.246	518.402692578672	-322.784344359831	-170.134868042976
0.247	449.754055492501	-451.796079825498	-23.1445743621756
0.248	359.105125433555	-524.52052558932	139.961596530787
0.249	235.651943177379	-544.222239812241	296.178272540226
0.25	88.7779967902673	-504.967555251756	422.253339412117
0.251	-75.2700486513673	-419.141616526798	486.445731448894
0.252	-222.520625067237	-280.451269886764	520.659247488458
0.253	-374.418523468703	-126.54726971066	504.655164554487
0.254	-483.617306577747	24.5674417047688	446.079671173977
0.255	-538.43201968603	184.484556584446	351.757262909583
0.256	-540.610392415392	321.479592926449	199.633613126979
0.257	-480.862916050876	427.521002338727	37.0692850595924
0.258	-369.480953132725	504.978093785428	-128.016591035999
0.259	-226.801087198038	546.564761158264	-279.457230063348
0.26	-87.9461820059784	518.633222432648	-422.949318125021
0.261	64.3388512902041	438.919373082244	-505.029954494668
0.262	216.022446971421	294.506694386663	-533.350204556008
0.263	373.639971282438	132.698488773606	-505.892821188686
